RespId,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q30,ppage,educ,race,gender,income_cat,voter_category
470425,1,2,2,3,2,4,2,1,1,2,3,2,1,2,59,1,1,2,3,2
480454,1,2,1,3,1,2,2,2,3,3,3,3,1,2,30,3,1,2,2,2
470426,1,2,4,2,2,1,1,2,2,3,4,1,2,2,65,1,1,1,3,3
470427,1,2,2,1,3,1,3,2,2,2,3,3,1,2,49,1,4,2,4,2
470428,4,4,1,1,3,2,2,2,2,3,2,1,1,1,44,1,4,1,3,2
470429,2,4,2,1,1,2,1,1,2,3,2,1,1,1,68,3,4,2,3,1
470430,4,4,1,1,3,3,2,1,2,4,3,2,1,1,43,3,4,1,4,2
470431,2,2,2,2,2,2,1,2,2,2,3,1,1,1,70,1,4,1,3,1
470433,1,2,3,3,2,1,1,1,2,2,3,2,1,2,52,1,4,2,4,1
470434,3,3,2,1,3,3,1,1,2,3,3,1,1,1,78,2,4,1,4,2
470436,1,1,4,3,3,2,1,1,1,2,2,3,1,3,45,1,4,2,4,2
470437,1,3,3,4,3,1,1,1,1,1,1,3,1,3,71,3,4,2,4,1
470439,1,2,3,2,2,2,4,4,3,4,3,3,1,2,26,1,1,2,4,1
470440,2,2,3,1,1,1,2,2,2,2,2,2,2,5,65,2,4,2,2,3
470442,2,3,2,1,3,2,2,2,3,2,3,3,1,1,65,3,4,2,2,2
470444,4,4,1,1,2,3,1,1,1,4,1,1,1,3,73,2,4,2,1,1
470445,3,4,2,1,2,4,1,1,2,2,2,2,1,1,56,2,4,1,2,1
470446,1,1,4,1,1,3,1,1,3,1,1,1,2,3,58,2,3,1,1,2
470448,2,3,3,2,4,3,1,1,1,2,1,1,1,3,71,3,4,1,1,2
480478,1,1,4,2,4,1,1,1,1,1,1,1,1,2,70,3,1,1,3,1
470449,4,4,2,2,3,4,2,2,2,2,2,2,2,1,44,1,4,1,4,2
470450,1,3,4,1,1,2,2,1,1,2,3,4,1,5,40,3,4,1,4,3
470451,1,2,1,1,1,1,2,2,2,2,3,2,1,2,68,3,4,1,3,1
470452,2,4,4,4,1,3,1,1,1,1,3,1,1,2,65,2,4,2,4,2
470455,1,1,3,3,2,2,2,1,1,3,2,3,1,3,63,1,2,1,4,2
470457,2,3,3,2,3,2,3,4,2,4,4,2,1,3,67,2,1,2,2,3
470458,2,3,2,1,3,3,2,2,3,3,3,3,1,1,86,1,4,2,2,2
470459,4,4,1,1,1,3,1,2,2,3,3,1,1,1,77,1,4,2,3,2
470460,3,4,3,2,2,2,2,1,1,3,2,2,1,1,61,1,4,1,4,1
480491,2,2,2,1,1,1,1,1,1,2,2,1,1,2,63,2,4,1,1,2
470461,2,4,2,2,2,2,2,3,3,2,2,3,1,2,53,1,4,2,4,2
470466,1,3,4,4,2,2,2,3,2,3,2,2,1,3,68,1,4,2,3,2
470468,1,1,4,4,2,1,1,1,1,2,2,2,1,2,63,2,1,1,3,2
470469,2,3,3,2,2,1,2,1,1,2,2,2,1,3,74,3,4,1,2,1
470470,2,4,2,1,1,2,1,1,1,4,1,2,1,3,57,1,4,2,3,2
470471,1,3,3,2,2,1,1,1,1,3,1,1,1,3,37,1,4,2,3,2
470472,3,4,1,1,1,2,2,1,1,4,3,1,2,3,58,2,4,2,2,2
470474,1,3,4,3,2,1,1,1,2,2,3,2,1,2,80,1,4,2,3,1
470476,4,1,4,3,1,4,1,1,1,2,1,1,1,2,66,1,1,1,3,1
470477,2,3,2,1,3,1,1,2,2,4,2,2,1,1,65,2,4,2,3,1
470478,3,4,2,1,2,3,2,2,2,2,2,2,1,1,69,1,4,2,4,2
470480,2,2,1,1,2,1,1,2,2,1,3,2,2,2,77,2,2,2,2,2
470481,1,1,4,4,3,1,3,3,3,2,3,3,1,2,71,1,4,2,4,1
470482,2,3,2,2,2,3,4,4,4,3,4,3,1,1,54,2,4,2,2,2
470483,3,3,2,1,2,2,2,2,3,1,1,1,1,1,67,3,4,2,4,1
470484,3,3,3,1,2,3,1,1,1,2,2,1,1,1,62,3,4,1,4,1
470485,1,1,4,2,2,1,2,2,3,3,1,3,1,3,46,1,3,2,4,3
470487,2,3,2,1,2,3,3,2,2,3,3,2,2,3,58,1,4,2,2,1
470488,1,1,2,2,2,1,1,1,1,2,2,2,1,2,67,3,1,1,1,2
480520,2,2,3,2,2,2,2,3,2,2,3,2,1,3,61,2,4,1,2,2
470489,2,2,3,1,2,2,2,2,2,2,3,2,1,3,42,1,1,2,3,2
470490,1,2,4,3,2,2,1,2,2,2,2,3,1,2,63,1,4,2,4,3
470491,4,4,2,1,1,3,4,4,3,4,4,4,1,3,57,1,4,1,2,1
470492,3,3,1,2,3,4,2,2,2,3,2,3,1,1,86,3,4,1,1,1
470495,3,3,1,1,2,3,1,1,2,2,2,4,1,1,61,2,4,2,2,2
470496,1,2,3,3,4,1,1,2,3,2,2,3,1,2,67,3,4,1,2,1
470497,3,4,2,1,2,3,2,2,2,4,3,2,1,1,59,2,4,1,1,2
470498,1,1,1,1,1,2,2,2,1,3,3,1,2,3,38,2,2,1,2,2
470499,3,4,2,1,2,3,3,3,4,4,3,2,1,1,39,3,4,1,2,2
480532,1,1,4,2,1,1,4,3,2,4,1,4,1,2,63,1,1,1,3,1
470501,3,3,3,1,2,2,1,2,2,3,2,1,1,1,63,2,4,1,1,2
470502,1,2,3,3,4,1,1,1,1,4,2,1,1,3,73,1,4,1,4,1
470503,1,1,4,4,4,1,1,1,2,1,2,2,1,2,76,1,4,2,4,2
470504,1,2,4,3,3,1,1,1,2,1,2,2,1,2,78,2,4,2,2,2
470505,1,1,4,3,2,2,1,2,3,3,3,2,1,2,59,1,1,2,3,1
470506,2,3,3,2,2,2,2,2,2,3,2,2,1,2,68,3,1,1,1,1
480540,3,4,3,1,1,1,2,2,2,3,2,2,1,1,29,1,4,2,3,2
470507,1,1,3,3,2,2,2,1,1,2,1,1,1,3,56,1,4,2,4,1
470508,3,3,2,2,2,3,2,2,2,3,4,2,1,1,69,2,4,2,2,1
470513,2,4,3,2,1,2,2,2,1,3,1,2,1,3,59,1,4,1,3,1
470514,1,1,3,1,1,2,3,4,4,4,3,3,2,5,49,3,1,1,3,3
470515,1,3,4,3,4,2,2,1,1,2,2,1,1,3,77,3,4,1,3,1
470517,1,2,4,4,3,1,1,1,1,2,2,1,1,3,70,1,4,1,2,1
470518,4,1,3,4,3,2,1,1,1,1,2,1,1,3,81,1,4,2,1,1
470519,1,1,3,2,3,1,1,1,2,2,2,1,1,2,67,2,4,1,4,1
470520,2,3,4,4,3,1,2,2,3,2,3,3,1,1,75,1,4,2,4,1
470521,3,4,1,1,1,3,2,2,1,1,1,1,1,1,65,2,4,1,3,1
470523,1,1,1,1,1,2,3,3,3,3,1,2,2,5,68,2,4,1,3,3
470524,2,3,4,1,2,2,2,2,2,3,2,2,2,5,56,1,4,1,4,2
470525,3,4,1,1,3,4,3,2,2,4,2,2,2,1,44,1,4,1,4,2
470526,4,4,2,1,2,4,2,3,4,4,3,2,1,3,80,3,4,2,2,1
470527,3,4,2,2,4,3,1,1,1,1,1,1,1,1,78,2,4,1,3,1
470528,4,4,2,1,2,3,1,1,1,2,1,1,1,3,57,3,4,2,3,2
470529,4,4,1,2,3,4,1,1,1,2,2,1,2,3,67,1,4,2,4,1
470530,2,3,2,1,2,2,2,2,2,3,2,2,1,3,57,2,4,2,3,1
470531,4,4,3,1,3,2,1,1,1,3,4,1,1,1,69,3,4,2,2,1
470532,1,1,4,3,2,3,1,2,2,2,3,2,1,2,65,3,1,1,1,2
470535,4,4,2,1,2,3,2,2,2,4,2,2,1,1,57,3,4,2,4,1
470536,3,3,1,1,2,2,1,1,2,3,3,4,1,1,63,2,4,1,2,3
470540,1,1,4,1,1,2,1,1,2,1,1,1,1,2,43,1,4,2,4,2
470541,1,1,1,2,3,1,1,1,1,2,2,2,1,2,67,3,3,2,2,2
470542,1,2,4,3,2,2,1,1,2,2,2,2,1,2,64,1,4,1,1,1
470543,1,1,4,2,1,1,2,2,2,2,3,2,1,2,41,3,4,1,2,2
470545,4,4,2,1,4,3,2,2,2,2,3,2,1,1,63,2,4,2,1,2
470547,1,1,4,4,2,2,2,3,3,1,2,3,1,2,79,1,4,2,4,1
470548,1,1,3,3,1,2,1,1,2,1,2,1,1,2,74,1,1,2,1,2
470549,1,1,4,3,1,1,1,1,2,3,1,1,1,2,73,3,4,2,1,2
470550,2,3,2,2,1,2,2,2,2,2,2,2,1,3,64,2,4,1,1,3
470552,1,2,2,2,2,2,1,1,1,2,2,2,1,2,61,2,4,2,4,1
470554,4,3,4,4,3,1,3,4,4,4,2,4,1,2,75,1,4,2,4,1
470556,1,1,4,2,2,1,3,1,2,2,3,3,1,2,42,1,4,1,4,2
470557,1,2,4,3,2,1,1,1,1,2,2,3,1,2,65,2,4,1,3,1
470558,2,3,1,1,1,1,1,2,4,1,4,1,1,3,77,2,4,1,2,1
470559,2,3,2,1,2,3,2,2,2,3,2,2,1,1,58,3,4,1,1,2
470560,4,4,3,1,2,3,2,2,2,3,3,3,1,1,77,1,1,2,2,1
470561,1,2,4,1,1,1,2,2,2,4,1,2,1,2,52,1,2,1,4,1
470562,2,2,1,1,2,1,1,1,2,2,2,2,1,1,90,2,4,2,3,1
470564,3,3,2,2,2,2,4,4,4,4,4,4,2,5,35,2,4,2,1,3
470565,2,2,3,2,2,2,2,2,2,2,3,3,1,3,55,1,3,2,4,2
470567,1,3,3,2,2,1,1,1,3,3,4,4,1,3,55,3,4,1,4,3
470568,3,4,2,2,2,3,1,1,1,2,1,3,1,3,59,2,4,1,1,2
470570,2,3,3,2,2,1,2,2,2,3,4,1,1,1,73,3,4,1,1,3
470571,4,4,2,1,3,4,1,1,1,4,2,1,1,1,59,2,4,2,1,2
470572,2,2,3,2,2,2,2,2,2,2,2,2,2,5,32,2,4,1,4,3
470573,2,3,3,1,1,2,3,2,3,3,4,2,1,1,57,3,4,1,4,1
470574,2,3,1,1,2,1,1,2,3,3,2,1,1,1,68,3,4,2,2,1
470575,4,4,1,4,1,4,2,2,2,2,2,2,2,3,77,1,4,2,1,3
470576,1,1,3,1,1,1,2,1,2,1,1,2,1,3,65,1,1,2,3,3
470577,1,1,3,2,1,2,4,3,2,2,4,3,1,2,63,3,1,2,2,2
480614,1,3,3,3,2,2,2,1,2,1,2,1,1,3,57,2,4,2,2,1
470580,2,3,3,2,1,4,1,2,1,3,3,1,1,1,58,2,4,1,1,2
470581,2,1,4,1,2,2,2,2,2,2,2,1,1,1,45,1,2,1,3,1
470582,3,4,1,1,2,3,2,3,3,4,2,1,1,3,76,3,4,1,1,2
470583,4,4,1,1,2,4,1,1,1,3,2,1,1,1,67,3,4,1,2,1
480620,2,2,3,1,2,3,3,2,2,3,3,3,1,3,28,1,1,2,1,3
470584,4,4,2,1,1,2,3,2,3,4,4,2,1,3,82,1,4,2,2,2
470585,1,2,4,3,3,1,1,1,2,1,3,2,1,2,78,1,4,1,3,2
470586,3,3,1,1,1,3,1,1,2,3,1,1,1,1,69,3,4,2,3,1
470587,1,3,3,3,2,2,1,1,1,2,1,1,1,2,80,3,4,2,2,1
470589,1,1,4,4,3,1,2,2,2,3,2,2,1,2,60,1,4,2,1,1
470591,3,4,1,1,3,2,2,2,2,3,2,1,1,1,53,3,4,2,2,2
470593,2,2,4,2,1,3,2,1,1,2,3,2,2,1,38,1,4,1,3,2
470595,2,4,4,2,2,4,1,2,3,2,1,3,1,1,64,1,4,1,4,1
470596,1,1,4,2,3,1,3,2,3,3,4,2,1,3,69,2,4,1,1,1
470597,3,4,2,1,1,3,2,1,1,1,2,1,1,1,81,2,4,1,1,1
470599,1,1,3,2,1,2,2,3,3,4,1,1,1,3,82,3,1,2,2,1
470600,2,2,3,1,2,1,3,3,3,3,3,1,2,5,63,2,1,1,1,3
470601,1,1,2,2,2,1,1,1,1,2,2,1,1,2,76,1,1,1,4,1
470602,1,1,1,1,1,1,4,4,4,4,4,4,1,1,43,1,2,2,4,1
470605,1,1,3,4,2,1,1,1,1,1,1,1,1,2,61,3,1,2,1,1
470607,2,4,3,1,2,2,1,2,2,4,2,1,1,1,78,2,4,1,1,2
470608,2,3,2,2,2,4,2,3,3,2,4,3,1,2,41,2,4,1,3,3
470609,2,4,4,4,2,2,2,2,2,3,3,2,1,3,52,1,4,2,4,1
470612,4,4,2,4,4,4,2,2,2,2,2,1,1,3,56,3,4,1,3,1
470613,2,3,2,1,2,2,2,2,2,3,2,2,2,1,54,3,4,2,1,2
470614,2,2,2,2,2,3,3,3,3,3,3,3,1,5,32,2,4,2,3,3
470615,1,4,2,1,2,4,2,1,1,1,1,1,1,3,69,2,4,1,2,2
470617,2,2,2,1,2,2,2,2,3,3,3,4,1,1,45,1,4,2,4,1
470618,2,3,3,4,3,4,1,1,2,1,2,1,1,3,78,1,2,1,4,2
470619,3,4,3,3,3,1,2,2,2,3,2,2,1,3,81,2,4,1,1,1
470621,1,1,3,1,1,2,1,1,1,3,1,1,2,3,69,3,4,1,1,2
470623,4,4,3,1,2,1,1,2,2,4,2,1,1,1,69,1,4,2,3,1
470625,2,4,3,2,3,2,1,2,1,3,1,2,1,1,72,1,4,2,4,2
470626,2,2,4,1,2,1,1,1,2,1,3,2,1,1,73,2,4,1,1,1
470628,1,1,4,2,2,1,1,2,2,2,4,4,1,2,68,2,4,2,2,2
470629,4,4,4,1,1,2,1,1,1,1,1,1,1,3,82,2,4,2,3,3
470630,3,4,2,1,2,3,2,2,3,3,2,3,1,1,60,3,4,2,3,1
470631,4,4,2,1,2,2,2,4,3,2,3,4,1,1,71,2,4,1,2,1
470632,1,1,2,2,1,2,1,2,2,2,1,2,1,2,62,2,1,2,2,2
470633,2,3,2,2,2,2,3,2,3,4,4,3,2,2,58,1,3,2,2,2
470634,4,4,1,1,3,3,1,1,2,2,1,2,1,1,75,3,4,2,2,2
470636,1,1,4,2,2,1,1,1,2,3,2,1,1,2,61,1,1,1,2,1
470637,1,1,3,4,3,2,1,1,2,2,1,3,1,3,56,1,4,1,1,1
470640,2,2,3,1,1,2,2,3,2,3,4,3,1,1,63,3,4,1,4,1
470641,2,3,2,2,2,2,2,2,2,2,2,2,1,3,59,2,4,2,3,1
470643,4,4,1,1,3,3,2,3,3,4,3,2,1,1,49,3,4,1,2,1
470645,4,4,3,1,2,4,1,1,1,4,2,1,1,1,88,2,4,2,1,2
470646,1,1,3,2,3,2,1,1,1,2,1,1,1,2,60,1,4,2,4,1
470647,1,1,4,1,2,1,2,2,2,2,3,2,1,3,62,1,4,1,3,1
470648,4,4,2,1,1,4,1,2,2,2,2,3,1,3,72,2,4,2,1,1
470649,1,1,4,3,3,2,1,2,2,2,1,3,1,2,74,1,4,2,3,1
470650,1,2,2,1,2,1,2,3,3,4,4,3,1,1,87,2,4,2,1,1
470651,3,3,4,3,2,3,2,4,4,2,2,4,1,5,72,3,4,2,1,3
470652,1,2,3,3,3,1,2,1,1,2,2,1,1,2,87,1,1,2,3,2
470653,2,4,1,1,4,1,1,1,1,2,1,1,1,1,50,3,3,1,2,3
470654,1,1,2,1,3,1,2,2,2,2,4,1,2,1,28,1,1,1,4,2
470655,1,1,3,3,1,2,2,2,2,2,1,1,1,5,52,1,4,2,3,3
480693,4,4,2,1,2,3,2,2,2,4,4,1,1,3,32,2,4,2,1,2
470657,3,4,3,1,1,3,1,2,2,1,2,1,2,3,41,1,4,2,3,2
470659,2,3,2,2,3,2,3,3,3,3,4,3,1,3,81,2,3,1,1,2
470660,1,1,1,3,3,2,1,3,1,1,2,1,1,2,62,1,1,2,3,1
480699,2,2,2,2,2,2,2,3,2,2,4,4,1,5,52,2,1,1,1,2
470662,1,1,3,3,3,1,1,1,1,2,1,1,1,2,71,1,2,2,3,1
470663,1,2,3,3,2,2,2,1,1,2,3,2,1,3,70,3,1,2,3,3
470664,2,2,2,2,2,2,1,1,2,2,1,1,1,1,50,1,3,2,3,1
470665,1,4,4,4,2,1,2,2,3,4,4,3,1,3,71,2,4,1,1,1
470666,2,4,2,1,2,2,2,1,2,2,2,1,1,1,62,1,4,1,4,1
470667,1,3,1,1,1,2,1,2,4,4,3,1,1,1,72,1,4,1,2,2
470668,1,1,3,2,2,2,2,1,2,2,2,2,1,2,51,3,1,2,3,2
480708,2,4,2,1,2,2,2,2,2,3,3,2,1,1,56,2,4,1,2,1
470670,3,3,2,2,2,3,4,3,3,4,4,3,1,1,48,1,4,1,2,2
470671,1,1,3,2,2,2,2,1,2,2,1,2,1,3,72,1,4,1,3,1
470673,2,3,2,1,3,3,1,1,1,1,1,1,1,3,85,2,4,2,2,2
470674,2,3,3,2,3,2,2,2,2,2,2,2,2,5,49,2,2,2,2,2
470675,1,2,3,3,1,2,3,2,3,4,2,2,1,3,62,2,4,2,1,3
470676,1,1,4,2,1,4,1,2,3,2,2,3,1,2,73,3,4,1,2,1
470678,2,4,1,1,2,2,2,2,2,4,3,1,1,1,55,3,4,1,2,1
470679,2,2,1,1,2,2,2,2,2,2,2,2,1,1,57,2,4,2,2,3
470681,3,3,2,1,1,3,1,1,1,1,1,1,1,1,81,3,4,1,1,1
470683,3,1,2,1,3,3,1,1,2,3,2,2,1,3,75,2,4,2,2,1
470684,3,4,1,1,1,1,1,1,1,2,1,1,1,1,83,3,4,2,4,1
470685,2,3,3,2,2,2,1,1,1,2,3,2,1,1,65,3,1,2,3,1
470687,4,4,3,2,2,3,1,1,1,1,1,1,1,3,58,1,4,2,4,1
470689,4,4,3,2,2,3,2,2,1,2,3,2,2,1,61,2,4,2,3,2
470691,1,1,3,3,2,1,1,1,2,2,2,1,1,2,73,1,1,2,2,1
470692,4,4,1,1,3,3,2,2,1,4,2,3,1,1,73,1,4,2,4,2
470694,1,1,2,1,1,3,1,3,2,3,2,1,2,5,35,2,4,1,1,3
470695,1,1,4,1,1,1,2,4,4,3,4,2,1,5,37,1,3,1,1,3
470696,3,4,4,2,2,2,1,2,2,2,1,1,1,1,81,3,4,2,3,2
470698,3,4,2,1,2,3,2,2,2,4,4,3,1,1,62,2,4,1,2,1
470699,3,3,2,2,2,2,1,1,1,2,3,1,1,1,68,1,4,1,4,2
470700,3,4,2,1,2,2,1,1,1,3,2,1,1,1,82,1,4,1,3,1
470701,2,1,3,4,3,1,2,1,1,2,3,3,1,2,72,1,4,2,3,2
470703,1,1,4,3,3,1,2,3,4,1,3,1,1,2,56,3,1,2,3,1
470705,2,4,2,1,3,1,1,1,2,1,2,2,1,1,51,1,4,1,4,2
470706,1,2,3,2,2,1,2,2,2,2,2,2,1,2,76,1,3,2,3,2
470707,1,1,4,4,4,1,1,1,1,1,1,1,1,2,72,2,4,1,4,1
470708,1,1,4,2,2,1,2,2,2,2,1,2,1,3,78,1,4,1,3,1
470711,4,3,3,3,1,4,1,2,2,1,1,2,2,5,55,1,4,2,3,2
470712,4,4,1,1,2,4,2,2,2,4,2,3,1,1,74,1,4,2,4,1
470713,1,1,4,4,2,1,2,2,2,2,2,3,1,2,59,1,1,2,4,2
480755,2,3,4,2,3,2,2,2,2,2,3,2,1,3,62,3,4,1,3,1
470715,3,3,2,1,2,3,2,1,1,2,3,1,1,1,49,2,4,1,2,2
470718,1,1,3,2,3,1,1,1,2,2,2,2,1,2,62,1,4,2,2,1
470719,3,4,2,2,3,2,2,2,2,2,2,2,1,1,57,1,4,2,4,1
470720,1,1,4,3,1,1,1,1,1,3,1,1,1,3,59,1,2,2,3,1
470721,1,3,4,3,2,1,2,1,1,3,3,1,1,3,51,1,4,1,4,2
470722,1,1,2,1,3,1,1,1,1,3,1,2,1,5,65,1,3,2,4,1
470723,1,2,3,3,2,1,1,1,1,2,2,2,1,2,74,1,4,2,4,1
470724,1,1,3,2,2,1,1,1,2,1,1,1,1,3,64,1,4,1,3,1
470725,2,2,2,3,2,1,1,3,2,2,1,2,1,2,70,1,4,2,3,1
470726,1,2,2,1,2,1,1,2,2,2,1,1,2,2,55,1,1,2,3,2
470727,1,1,3,1,1,2,3,3,2,3,2,2,2,2,67,3,4,1,2,1
480771,1,1,4,4,3,1,1,1,1,2,1,1,1,2,78,1,3,1,3,1
470729,1,2,2,1,2,2,1,1,1,1,1,1,2,3,53,1,4,2,3,1
470730,1,1,3,4,1,1,1,2,2,1,2,1,1,2,76,1,1,2,3,2
470732,2,2,2,2,2,2,1,1,1,4,4,4,1,2,57,2,4,1,4,3
470736,1,1,4,1,2,1,2,2,2,4,3,3,1,2,67,1,4,2,1,2
470738,1,4,4,4,1,2,3,2,2,2,3,2,1,3,70,1,4,1,2,1
470739,2,1,2,3,3,1,1,1,1,1,2,1,1,3,74,2,4,1,1,2
470741,1,1,4,3,2,1,1,1,1,1,1,2,1,2,75,1,2,2,3,1
470742,4,4,2,4,2,4,1,1,2,4,3,2,1,1,75,3,4,2,3,1
470743,3,4,2,1,2,3,4,2,1,3,2,3,1,3,40,1,4,2,4,2
470744,3,4,2,1,3,2,3,2,2,4,3,3,1,1,48,3,4,1,2,1
470745,1,2,3,3,2,3,2,2,2,3,2,3,1,3,59,1,4,2,4,2
470746,1,1,2,1,2,2,1,1,1,3,3,2,1,1,66,3,4,1,2,3
470748,1,1,4,4,3,2,2,1,1,3,2,2,1,2,56,1,4,1,2,2
470749,3,4,3,3,1,2,1,2,1,2,2,2,1,3,77,1,4,2,4,1
470750,1,3,4,3,4,2,3,2,2,3,2,3,1,2,74,2,1,1,2,1
470753,1,2,4,3,2,4,1,1,1,2,1,1,1,2,68,2,1,1,1,2
470755,3,3,2,4,4,4,1,1,1,1,1,1,1,2,65,1,4,2,3,1
470756,2,3,1,1,1,2,1,1,1,4,3,1,1,1,40,2,4,2,1,1
470757,4,3,2,1,1,2,4,2,4,4,4,4,1,1,76,3,4,1,1,3
470758,1,1,2,3,1,4,4,2,2,2,4,1,1,2,71,2,4,1,2,2
480804,1,1,1,1,1,2,1,1,2,3,1,1,2,3,61,1,3,2,4,2
470759,4,4,1,1,1,2,1,1,1,3,2,1,1,1,69,3,4,1,4,1
470760,4,2,3,2,3,2,1,1,2,1,2,1,1,5,69,2,4,1,1,2
470761,3,4,2,3,2,1,2,1,3,3,2,1,1,1,54,2,4,2,3,1
470763,1,2,3,1,3,2,1,2,3,3,2,3,1,3,48,2,4,2,4,2
470764,1,1,4,2,1,1,2,2,2,2,1,2,1,2,44,1,1,1,3,2
470765,1,1,2,4,1,1,2,2,2,2,1,1,1,5,55,3,1,2,3,2
470768,1,1,4,3,1,2,2,1,1,3,4,1,1,2,66,3,1,2,3,1
470771,1,4,2,1,4,3,1,1,2,4,3,1,1,1,75,1,4,1,4,1
470773,1,4,4,2,3,2,1,1,1,3,2,1,1,2,69,2,1,1,3,1
470775,2,4,2,1,1,2,1,1,1,3,2,3,1,1,56,1,4,1,4,1
470776,4,4,2,1,3,3,1,1,3,2,2,4,1,1,68,2,4,2,3,2
470777,1,1,4,4,4,1,1,2,2,4,1,1,1,2,65,1,1,1,3,1
470778,3,3,2,1,3,2,1,2,2,1,2,2,1,3,71,1,4,2,2,2
470780,1,1,4,3,1,2,3,2,1,1,1,1,1,4,47,1,4,2,2,1
470781,1,1,3,4,1,1,1,1,2,1,4,3,1,2,69,3,4,1,2,3
470782,2,3,4,1,4,2,1,2,2,3,2,2,1,3,54,2,4,2,3,1
470784,1,1,2,3,2,3,1,1,2,3,1,1,1,2,44,1,1,2,4,3
470786,2,2,3,2,2,1,3,3,3,4,4,4,1,1,81,2,4,1,3,1
470787,4,4,1,1,4,4,1,2,1,4,2,1,1,1,68,2,4,2,1,1
470788,1,1,4,4,4,1,1,1,1,2,1,1,1,2,62,3,4,2,3,1
470790,1,4,2,1,2,2,1,1,2,1,2,3,1,1,52,1,4,2,2,1
470791,4,4,1,1,1,1,1,1,1,1,1,1,1,1,74,3,3,2,3,1
470792,4,4,1,1,2,4,1,1,1,1,4,1,1,1,82,3,4,1,1,1
470794,4,4,2,2,3,3,1,3,3,3,2,3,1,3,75,1,4,2,4,3
480841,2,2,3,3,4,2,2,2,2,2,3,2,1,2,80,3,4,1,1,1
470795,2,4,2,1,1,3,4,2,3,4,4,3,1,3,79,2,4,1,3,2
470796,4,4,1,1,2,4,2,2,4,4,4,2,1,3,65,2,4,2,3,2
470797,2,2,2,1,1,2,1,1,2,1,2,1,1,3,29,1,4,2,3,3
470798,2,4,4,1,1,3,1,3,2,4,4,1,1,1,72,2,4,1,1,3
470799,1,1,4,1,1,1,1,1,1,2,1,1,1,3,52,3,4,1,4,2
470800,1,2,4,3,2,1,2,2,2,3,2,3,1,2,61,2,4,2,3,2
470801,2,2,3,1,3,3,1,3,3,2,3,3,1,2,77,3,4,2,2,2
470802,4,4,1,1,2,2,1,2,2,2,1,1,1,1,64,1,1,1,2,2
470803,2,4,2,2,2,2,1,1,1,3,4,1,1,1,67,2,4,1,2,1
470804,3,3,1,4,1,4,2,2,2,2,2,3,1,1,57,2,4,2,2,2
470808,1,2,3,1,1,1,2,2,3,2,1,2,2,3,78,1,4,2,4,2
470811,3,3,3,1,1,2,1,3,3,3,3,2,1,1,70,1,4,1,2,1
470813,2,4,4,1,3,2,1,2,2,2,3,2,1,1,63,3,4,1,2,2
470814,2,3,1,1,2,2,3,3,3,4,4,3,1,5,61,2,4,1,1,3
480863,1,1,4,3,2,2,3,2,2,2,4,3,1,2,25,1,3,1,4,3
470816,1,3,4,1,1,2,2,2,2,3,2,2,1,2,77,1,4,1,2,2
470817,1,1,4,4,3,1,1,1,1,2,1,2,1,3,72,3,4,1,1,1
470818,2,3,3,2,2,2,3,3,3,2,2,3,1,5,58,3,4,1,4,1
470819,1,3,4,2,2,1,1,1,1,2,2,1,1,2,84,2,4,1,2,2
470820,1,1,4,3,3,1,1,1,2,2,1,1,1,2,71,3,3,1,3,1
470821,2,3,2,1,2,2,2,2,2,3,3,3,2,1,56,2,4,2,2,2
470822,3,1,2,2,2,2,1,2,2,2,2,2,1,3,76,3,4,2,4,2
470823,3,4,2,1,1,3,1,1,1,3,2,2,1,4,82,3,4,2,2,2
470825,1,1,4,3,1,1,1,1,1,2,2,3,1,3,39,1,4,2,4,2
470826,1,2,4,2,2,1,3,1,1,2,3,2,1,2,70,2,1,1,2,1
470827,2,4,3,1,2,2,1,3,3,2,2,4,1,1,71,2,4,2,2,1
470828,2,2,3,3,1,2,1,1,2,3,1,2,1,3,43,1,4,1,1,2
470830,3,3,1,1,2,3,1,1,2,3,3,2,1,5,53,3,4,1,2,1
470832,1,2,1,1,1,1,1,3,4,1,3,3,1,1,53,2,4,2,2,2
470837,2,2,2,2,2,2,4,4,4,4,4,4,2,4,54,2,4,2,3,3
470838,2,3,3,2,3,2,2,2,2,3,2,2,1,1,70,3,4,1,3,2
470839,1,3,3,2,1,1,1,1,1,3,1,1,1,3,60,1,4,2,4,1
470840,2,3,2,1,3,2,1,2,1,2,2,2,1,3,57,1,3,1,3,2
470841,1,2,3,1,1,1,1,2,2,4,2,2,1,2,58,1,4,2,2,2
470842,3,3,3,2,3,2,1,1,2,2,2,1,1,1,74,3,4,1,4,1
470843,1,1,2,2,2,2,2,2,2,2,2,2,1,2,62,3,1,2,2,1
470844,2,1,4,3,3,1,1,2,2,1,1,4,1,2,80,1,4,2,4,1
470845,3,4,2,1,3,4,1,1,3,1,2,2,1,3,80,1,4,2,3,1
470848,1,1,4,3,1,1,2,2,1,1,3,2,1,2,71,2,4,1,1,1
470849,2,3,3,2,2,1,1,1,1,1,1,1,1,3,73,1,4,2,3,2
470852,1,1,3,2,1,1,3,4,2,1,2,1,1,2,61,3,1,1,1,3
470854,4,4,1,1,3,4,2,2,2,4,4,1,1,1,57,3,4,2,4,2
470855,1,1,4,3,3,2,1,1,1,1,2,1,1,2,72,3,4,2,4,1
